id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
171_pos_ms2_spectra_FT01409	C4H10N5O	[M + H]+	Alkaloids	0.8565511703491211	Pseudoalkaloids	0.6662362217903137	Polyamines	0.19491596519947052	1,3,5-triazines	0.6450693011283875			1,3,5-triazines	0.6450693011283875	Triazines	0.7653412222862244	Organoheterocyclic compounds	0.29092156887054443	Organic compounds; Triazines; Organonitrogen compounds; Organic oxides; 1,3,5-triazines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
370_pos_ms2_spectra_FT03077	C10H24N2O	[M + Na]+	Alkaloids	0.8967033624649048	Ornithine alkaloids	0.6692687273025513	Polyamines	0.6992604732513428	1,2-aminoalcohols	0.5832720398902893	Alkanolamines	0.7921606302261353	Amines	0.9304597973823547	Organonitrogen compounds	0.9999980926513672	Organic nitrogen compounds	0.9999986886978149	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; 1,2-aminoalcohols; Amines; Primary amines; Alkanolamines; Organic cations; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
495_pos_ms2_spectra_FT03924	C9H18N2O5	[M + H]+	Amino acids and Peptides	0.3192810118198395	Small peptides	0.15198557078838348	Polyamines	0.1530134081840515	Primary alcohols	0.6311835646629333	Primary alcohols	0.6311835646629333	Alcohols and polyols	0.6754913330078125	Organooxygen compounds	0.9999988079071045	Organic oxygen compounds	1.0	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carbonyl compounds; Amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
450_pos_ms2_spectra_FT03598	C8H6Cl2O	[M + K]+	Polyketides	0.3260003626346588	Proline alkaloids	0.11134324222803116	Furans	0.4025585949420929	Chlorobenzenes	0.8109407424926758	Chlorobenzenes	0.8109407424926758	Halobenzenes	0.791995108127594	Benzene and substituted derivatives	0.8160689473152161	Benzenoids	0.9291768670082092	Organic compounds; Halobenzenes; Organohalogen compounds; Organooxygen compounds; Aryl chlorides; Chlorobenzenes; Organochlorides; Benzene and substituted derivatives; Benzenoids; Aryl halides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
416_pos_ms2_spectra_FT03350	C3H7N3O2S2	[M + K]+	Amino acids and Peptides	0.8968259692192078	Small peptides	0.9808493256568909	Aminoacids	0.9435995817184448	Azacyclic compounds	0.7825963497161865					Azacyclic compounds	0.7825963497161865	Organoheterocyclic compounds	0.8557993173599243	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
198_pos_ms2_spectra_FT01487	C6H10FNS	[M + H]+	Fatty acids	0.6398456692695618	Fatty acyls	0.6676791906356812	Fatty alcohols	0.4792528450489044	Nitriles	0.5005512237548828	Nitriles	0.5005512237548828	Organic cyanides	0.8105579018592834	Organonitrogen compounds	0.9999938011169434	Organic nitrogen compounds	0.9999995231628418	Organic compounds; Organosulfur compounds; Organohalogen compounds; Organonitrogen compounds; Nitriles; Monoalkylamines; Alkyl fluorides; Thiocyanates; Thioethers; Organofluorides; Amines; Primary amines; Alkyl halides; Sulfenyl compounds; Hydrocarbon derivatives; Organic cyanides; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities
336_pos_ms2_spectra_FT02794	C10H25N4	[M + H]+	Alkaloids	0.9920146465301514	Ornithine alkaloids	0.4527408182621002	Polyamines	0.6096478700637817	Guanidines	0.9652231931686401			Guanidines	0.9652231931686401	Organonitrogen compounds	0.999998927116394	Organic nitrogen compounds	1.0	Organic compounds; Organonitrogen compounds; Guanidines; Monoalkylamines; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities
665_pos_ms2_spectra_FT05374	C7H12N6O4	[M + Na]+	Amino acids and Peptides	0.5984033346176147	Small peptides	0.3912125527858734	Aminoacids	0.3641829788684845	Alpha amino acids	0.6459134221076965	Amino acids and derivatives	0.9367181658744812	Amino acids, peptides, and analogues	0.9370101690292358	Carboxylic acids and derivatives	0.9533066153526306	Organic acids and derivatives	0.9706148505210876	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Monocarboxylic acids and derivatives; Organic nitro compounds; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Carboximidamides; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Nitroguanidines; Organic nitrogen compounds; Chemical entities
540_pos_ms2_spectra_FT04338	C7H14N2O6	[M + Na]+	Amino acids and Peptides	0.9449708461761475	Small peptides	0.9718844890594482	Aminoacids	0.7326592206954956	Alpha amino acids	0.8097360730171204	Amino acids and derivatives	0.7928965091705322	Amino acids, peptides, and analogues	0.7720691561698914	Carboxylic acids and derivatives	0.9114606380462646	Organic acids and derivatives	0.9938362240791321	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
621_pos_ms2_spectra_FT05032	C10H17N3O5	[M + H]+	Alkaloids	0.9497617483139038	Histidine alkaloids	0.5331365466117859	Imidazole alkaloids	0.5213413834571838	Alpha amino acids and derivatives	0.5399540662765503	Amino acids and derivatives	0.48383504152297974	Amino acids, peptides, and analogues	0.4710768163204193	Carboxylic acids and derivatives	0.9156389832496643	Organic acids and derivatives	0.9493599534034729	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alpha amino acids and derivatives; Imidazoles; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Polyols; Substituted imidazoles; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
172_pos_ms2_spectra_FT01420	C6H17N4	[M + H]+	Alkaloids	0.8742316961288452	Ornithine alkaloids	0.8359476923942566	Polyamines	0.7624517679214478	Guanidines	0.9365869760513306			Guanidines	0.9365869760513306	Organonitrogen compounds	0.9999920129776001	Organic nitrogen compounds	0.9999998807907104	Organic compounds; Imines; Organonitrogen compounds; Guanidines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities
246_pos_ms2_spectra_FT01876	C7H10O3	[M + Na]+	Polyketides	0.453511118888855	Cyclic polyketides	0.25226742029190063	Lactones	0.19462674856185913	Butenolides	0.5433083176612854	Butenolides	0.5433083176612854	Furanones	0.6129053235054016	Dihydrofurans	0.6453178524971008	Organoheterocyclic compounds	0.9081723093986511	Organic compounds; Organoheterocyclic compounds; Lactones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Furanones; Dihydrofurans; Butenolides; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
287_pos_ms2_spectra_FT02270	C5H4Cl2O3	[M + H]+	Fatty acids	0.27273210883140564	Phenolic acids (C6-C1)	0.2842560410499573	Simple phenolic acids	0.18607653677463531	Carboxylic acid esters	0.614124059677124	Carboxylic acid esters	0.614124059677124	Carboxylic acid derivatives	0.6887550950050354	Carboxylic acids and derivatives	0.9532235264778137	Organic acids and derivatives	0.9860990047454834	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Organochlorides; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
920_pos_ms2_spectra_FT07400	C9H15N4O6P	[M + H]+	Alkaloids	0.5261875987052917	Small peptides	0.2568530738353729	Aminoacids	0.060284294188022614	Alpha amino acids	0.6980825662612915	Amino acids and derivatives	0.9771022200584412	Amino acids, peptides, and analogues	0.977156937122345	Carboxylic acids and derivatives	0.9742523431777954	Organic acids and derivatives	0.9998155236244202	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organophosphorus compounds; Organic phosphonic acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Organic phosphonic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
970_pos_ms2_spectra_FT07778	C14H28O6	[M + Na]+	Fatty acids	0.8873767256736755	Fatty acyl glycosides	0.5701578259468079	Fatty acyl glycosides of mono- and disaccharides	0.5968649983406067	Fatty acyl glycosides of mono- and disaccharides	0.5117155909538269	Fatty acyl glycosides of mono- and disaccharides	0.5117155909538269	Fatty acyl glycosides	0.43759286403656006	Fatty Acyls	0.9041330814361572	Lipids and lipid-like molecules	0.8944559097290039	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
751_pos_ms2_spectra_FT05922	C12H22N4O2	[M + Na]+	Alkaloids	0.8946081399917603	Histidine alkaloids	0.2480442374944687	Imidazole alkaloids	0.2204085886478424	Substituted imidazoles	0.7546552419662476	Substituted imidazoles	0.7546552419662476	Imidazoles	0.8820075392723083	Azoles	0.6038959622383118	Organoheterocyclic compounds	0.7736177444458008	Organic compounds; Organoheterocyclic compounds; Imidazoles; Organonitrogen compounds; Organooxygen compounds; Azoles; Substituted imidazoles; Organic 1,3-dipolar compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
497_pos_ms2_spectra_FT03939	C11H26N2O3	[M + H]+	Amino acids and Peptides	0.29428818821907043	Ornithine alkaloids	0.5200865268707275	Polyamines	0.7345749735832214	Leucine and derivatives	0.623614490032196	Amino acids and derivatives	0.48954692482948303	Amino acids, peptides, and analogues	0.49771204590797424	Carboxylic acids and derivatives	0.862338662147522	Organic acids and derivatives	0.9940339922904968	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Acetamides; Organic oxides; Hydrocarbon derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
337_pos_ms2_spectra_FT02811	C8H14N2O4	[M + H]+	Amino acids and Peptides	0.8580583930015564	Small peptides	0.15545351803302765	Mycosporine and Mycosporine-like amino acids	0.12432749569416046	Alpha amino acids and derivatives	0.5565926432609558	Amino acids and derivatives	0.5893404483795166	Amino acids, peptides, and analogues	0.5932081937789917	Carboxylic acids and derivatives	0.6798473596572876	Organic acids and derivatives	0.9766619205474854	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Carbonyl compounds; Amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
706_pos_ms2_spectra_FT05646	C9H18N2O2S2	[M + Na]+	Fatty acids	0.7491878867149353	Small peptides	0.23989878594875336	Aminoacids	0.11451616883277893	Carbonyl compounds	0.6917813420295715			Carbonyl compounds	0.6917813420295715	Organooxygen compounds	0.18389132618904114	Organic oxygen compounds	0.9999992847442627	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
288_pos_ms2_spectra_FT02299	C7H9N3O3	[M + H]+	Amino acids and Peptides	0.49768009781837463	Small peptides	0.8239003419876099	Aminoacids	0.6086434125900269	Nitrobenzenes	0.7337431311607361			Nitrobenzenes	0.7337431311607361	Benzene and substituted derivatives	0.2715282738208771	Benzenoids	0.2668708860874176	Organic compounds; Nitrobenzenes; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic nitro compounds; Organic oxoazanium compounds; Carbonyl compounds; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities
417_pos_ms2_spectra_FT03381	C11H18O3	[M + Na]+	Fatty acids	0.5676440000534058	Monoterpenoids	0.3169287443161011	Jasmonic acids	0.4693642258644104	Carboxylic acids	0.7634809613227844			Carboxylic acids	0.7634809613227844	Carboxylic acids and derivatives	0.6651647686958313	Organic acids and derivatives	0.6998938322067261	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
199_pos_ms2_spectra_FT01488	C6H10FNS	[M + H]+	Fatty acids	0.6015669107437134	Fatty acyls	0.8062924742698669	Fatty alcohols	0.22061289846897125	Propargyl-type 1,3-dipolar organic compounds	0.5789985656738281					Propargyl-type 1,3-dipolar organic compounds	0.5789985656738281	Organic 1,3-dipolar compounds	0.5161177515983582	Organic compounds; Organosulfur compounds; Organohalogen compounds; Organonitrogen compounds; Monoalkylamines; Alkyl fluorides; Organofluorides; Amines; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities
451_pos_ms2_spectra_FT03607	C6H16BN3O4	[M + Na]+	Amino acids and Peptides	0.9685176014900208	Small peptides	0.9928860068321228	Aminoacids	0.9778566956520081	Alpha amino acids	0.9196807742118835	Amino acids and derivatives	0.9834821224212646	Amino acids, peptides, and analogues	0.9811730980873108	Carboxylic acids and derivatives	0.9860485792160034	Organic acids and derivatives	0.9981854557991028	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organic carbonic acids and derivatives; Organometallic compounds; Monoalkylamines; Ureas; Monocarboxylic acids and derivatives; Carboxylic acids; Organometalloid compounds; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Organoboron compounds; Organic salts; Fatty Acyls; Organic oxides; Organic metalloid salts; Organic metal salts; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Alkylboranes; Monoalkylboranes; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1076_pos_ms2_spectra_FT08583	C19H22N2O	[M + K]+	Alkaloids	0.9947235584259033	Tryptophan alkaloids	0.712380588054657	Pyridine alkaloids	0.32951098680496216	Alkaloids and derivatives	0.6132072806358337							Alkaloids and derivatives	0.6132072806358337	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Benzenoids; Amines; Acetamides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
791_pos_ms2_spectra_FT06375	C8H16N4O6	[M + Na]+	Amino acids and Peptides	0.6726036667823792	Small peptides	0.600908100605011	Aminoacids	0.6758043766021729	Alpha amino acids	0.7038319110870361	Amino acids and derivatives	0.9803941249847412	Amino acids, peptides, and analogues	0.978111743927002	Carboxylic acids and derivatives	0.9415326714515686	Organic acids and derivatives	0.9968814849853516	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Organic carbonic acids and derivatives; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
879_pos_ms2_spectra_FT06992	C10H16N2O7	[M + Na]+	Amino acids and Peptides	0.5936762690544128	Small peptides	0.6062648892402649	Dipeptides	0.3355332612991333	Alpha amino acids	0.5100562572479248	Amino acids and derivatives	0.9367655515670776	Amino acids, peptides, and analogues	0.9393041729927063	Carboxylic acids and derivatives	0.9539727568626404	Organic acids and derivatives	0.9965022802352905	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1046_pos_ms2_spectra_FT08349	C15H19N3O2S	[M + Na]+	Alkaloids	0.437761127948761	Lysine alkaloids	0.2901744842529297	Pyridine alkaloids	0.28647997975349426	Para thiazepines	0.6283431053161621			Para thiazepines	0.6283431053161621	Thiazepines	0.2039564847946167	Organoheterocyclic compounds	0.9878116250038147	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Thioethers; Diazines; Para thiazepines; Carbonyl compounds; Dialkylamines; Amines; Primary amines; Secondary amines; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
622_pos_ms2_spectra_FT05036	C14H17N3O2	[M + H]+	Alkaloids	0.7905992865562439	Small peptides	0.4459077715873718	Dipeptides	0.29056593775749207	Alpha amino acids and derivatives	0.6436446905136108	Amino acids and derivatives	0.8797690272331238	Amino acids, peptides, and analogues	0.8881672024726868	Carboxylic acids and derivatives	0.9220876097679138	Organic acids and derivatives	0.8996895551681519	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrroles; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Substituted pyrroles; Benzenoids; Indoles; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
842_pos_ms2_spectra_FT06692	C9H17Cl2N3O2	[M + Na]+	Alkaloids	0.9471182227134705	Ornithine alkaloids	0.7029565572738647	Polyamines	0.7383830547332764	Ureas	0.6679294109344482			Ureas	0.6679294109344482	Organic carbonic acids and derivatives	0.5112738609313965	Organic acids and derivatives	0.7779495120048523	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Organic carbonic acids and derivatives; Ureas; Alkyl chlorides; Organochlorides; Carbonyl compounds; Amines; Alkyl halides; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Organic nitroso compounds; Chemical entities
247_pos_ms2_spectra_FT01879	C7H10O3	[M + Na]+	Shikimates and Phenylpropanoids	0.3217419683933258	Monoterpenoids	0.3012336492538452	Iridoids monoterpenoids	0.31149476766586304	Carboxylic acid esters	0.581614077091217	Carboxylic acid esters	0.581614077091217	Carboxylic acid derivatives	0.657758355140686	Carboxylic acids and derivatives	0.8966240286827087	Organic acids and derivatives	0.8678596615791321	Organic compounds; Organoheterocyclic compounds; Lactones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
289_pos_ms2_spectra_FT02308	C7H9N3O3	[M + H]+	Amino acids and Peptides	0.49768009781837463	Small peptides	0.8239003419876099	Aminoacids	0.6086434125900269	Nitrobenzenes	0.7337431311607361			Nitrobenzenes	0.7337431311607361	Benzene and substituted derivatives	0.2715282738208771	Benzenoids	0.2668708860874176	Organic compounds; Nitrobenzenes; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic nitro compounds; Organic oxoazanium compounds; Carbonyl compounds; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities
541_pos_ms2_spectra_FT04340	C9H14N6	[M + K]+	Alkaloids	0.981919527053833	Pseudoalkaloids	0.5959544777870178	Purine alkaloids	0.5473693609237671	6-aminopurines	0.5311717391014099	6-aminopurines	0.5311717391014099	Purines and purine derivatives	0.5871658325195312	Imidazopyrimidines	0.6252545118331909	Organoheterocyclic compounds	0.999017596244812	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Purines and purine derivatives; Organonitrogen compounds; Azoles; Aminopyrimidines and derivatives; Diazines; Imidazopyrimidines; Amines; 6-aminopurines; Imidolactams; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities
418_pos_ms2_spectra_FT03385	C11H18O3	[M + Na]+	Terpenoids	0.6277638077735901	Apocarotenoids	0.580184817314148	Menthane monoterpenoids	0.23934298753738403	Carboxylic acid esters	0.5306941866874695	Carboxylic acid esters	0.5306941866874695	Carboxylic acid derivatives	0.4651902914047241	Carboxylic acids and derivatives	0.7094582915306091	Organic acids and derivatives	0.6541995406150818	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1008_pos_ms2_spectra_FT08109	C12H17N3O6	[M + Na]+	Alkaloids	0.6946310997009277	Ornithine alkaloids	0.27822914719581604	Pyrimidine nucleos(t)ides	0.07987920194864273	Amino acids and derivatives	0.7455453872680664	Amino acids and derivatives	0.7455453872680664	Amino acids, peptides, and analogues	0.7280756235122681	Carboxylic acids and derivatives	0.882226288318634	Organic acids and derivatives	0.9352282285690308	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Carbonyl compounds; Amines; Primary amines; Tertiary amines; Alkanolamines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
200_pos_ms2_spectra_FT01489	C6H10FNS	[M + H]+	Fatty acids	0.5443606972694397	Fatty acyls	0.9479502439498901	Hydrocarbons	0.24062032997608185	Propargyl-type 1,3-dipolar organic compounds	0.7415979504585266					Propargyl-type 1,3-dipolar organic compounds	0.7415979504585266	Organic 1,3-dipolar compounds	0.6814174056053162	Organic compounds; Organosulfur compounds; Organohalogen compounds; Organonitrogen compounds; Organofluorides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities
338_pos_ms2_spectra_FT02818	C11H16O2	[M + Na]+	Terpenoids	0.888085126876831	Monoterpenoids	0.5295663475990295	Irregular monoterpenoids	0.30533939599990845	Monoterpenoids	0.6256019473075867			Monoterpenoids	0.6256019473075867	Prenol lipids	0.6478623747825623	Lipids and lipid-like molecules	0.7634420394897461	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Monoterpenoids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
